source_url,old_link,suggested_new_link,old_link_status_code,reason,fix_owner,occurrences,link_positions,link_origins,sample_anchors,path_types,sample_link_paths
https://coincu.com/katana-network-kat-jumped-signals-explain-why/,https://coincu.com/markets/on-chain-flows-crypto-prices/,https://coincu.com/on-chain-flows-crypto-prices/,301,old_markets_article_link,editor,1,Content,HTML,narrow-float price,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/a[2]
https://coincu.com/katie-britt-net-worth/,https://coincu.com/markets/senate-vote-government-reopening-delay/,https://coincu.com/senate-vote-government-reopening-delay/,301,old_markets_article_link,editor,1,Content,HTML,government shutdowns.,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][16]/a[2]
https://coincu.com/katie-britt-net-worth/,https://coincu.com/news/shenzhen-stablecoin-fundraising-warning/,https://coincu.com/shenzhen-stablecoin-fundraising-warning/,301,old_news_article_link,editor,1,Content,HTML,public safety,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][25]/strong[1]/a
https://coincu.com/katie-britt-net-worth/,https://coincu.com/news/trump-bond-portfolio-disclosure/,https://coincu.com/trump-bond-portfolio-disclosure/,301,old_news_article_link,editor,1,Content,HTML,financial disclosures,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][53]/a
https://coincu.com/katie-britt-net-worth/,https://coincu.com/news/trump-tax-spending-law/,https://coincu.com/trump-tax-spending-law/,301,old_news_article_link,editor,1,Content,HTML,border security.,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][19]/a
https://coincu.com/katie-britt-net-worth/,https://coincu.com/news/us-senate-approves-funding-bill/,https://coincu.com/us-senate-approves-funding-bill/,301,old_news_article_link,editor,1,Content,HTML,U.S. Senate,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/figure[@class='wp-block-table'][3]/table/thead/tr/th[1]/strong/strong/a
https://coincu.com/kazakhstan-considers-crypto-reserves/,https://coincu.com/analysis/bitcoin-eyes-190k-after-key-resistance/,https://coincu.com/bitcoin-eyes-190k-after-key-resistance/,301,old_analysis_article_link,editor,1,Content,HTML,Bitcoin (BTC),Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/kevin-hassett-fed-chair/,https://coincu.com/markets/fed-rate-cut-crypto-impact-8/,https://coincu.com/fed-rate-cut-crypto-impact-8/,301,old_markets_article_link,editor,1,Content,HTML,Bitcoin (BTC),Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/kevin-hassett-fed-chair/,https://coincu.com/news/federal-reserve-crypto-liquidity-issues/,https://coincu.com/federal-reserve-crypto-liquidity-issues/,301,old_news_article_link,editor,1,Content,HTML,Experts from,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong/a
https://coincu.com/kevin-warsh-officially-nominated-as-fed-chair-with-supportive-views-on-bitcoin/,https://coincu.com/markets/warsh-fed-chair-nomination-market/,https://coincu.com/warsh-fed-chair-nomination-market/,301,old_markets_article_link,editor,1,Content,HTML,Kevin Warsh,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/kite-ai-rootdata-list-2025-summit/,https://coincu.com/analysis/global-asset-demand-boost/,https://coincu.com/global-asset-demand-boost/,301,old_analysis_article_link,editor,1,Content,HTML,interoperability advancements,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[6]/strong[2]/a
https://coincu.com/kite-ai-rootdata-list-2025/,https://coincu.com/news/solana-remove-cu-limit/,https://coincu.com/solana-remove-cu-limit/,301,old_news_article_link,editor,1,Content,HTML,boost Kite AI’s visibility and market presence,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[1]/a
https://coincu.com/klarna-launches-klarnausd-stablecoin/,https://coincu.com/news/japan-cryptocurrency-tax-reclassification/,https://coincu.com/japan-cryptocurrency-tax-reclassification/,301,old_news_article_link,editor,1,Content,HTML,compliance with emerging regulatory standards,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[9]/strong[1]/a
https://coincu.com/klarna-launches-klarnausd-stablecoin/,https://coincu.com/news/revolut-polygon-stablecoin-transfers/,https://coincu.com/revolut-polygon-stablecoin-transfers/,301,old_news_article_link,editor,1,Content,HTML,KlarnaUSD aims to revolutionize cross-border payments,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[1]/a
https://coincu.com/kraken-200m-citadel-expansion/,https://coincu.com/news/institutional-crypto-adoption-2025/,https://coincu.com/institutional-crypto-adoption-2025/,301,old_news_article_link,editor,1,Content,HTML,Citadel,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[3]/a
https://coincu.com/kraken-200m-citadel-expansion/,https://coincu.com/news/institutional-demand-staking-etfs-2025/,https://coincu.com/institutional-demand-staking-etfs-2025/,301,old_news_article_link,editor,1,Content,HTML,Citadel’s,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong/a
https://coincu.com/kraken-2026-ipo-strategy/,https://coincu.com/news/bitgo-bitcoin-wallet-transfers-2025/,https://coincu.com/bitgo-bitcoin-wallet-transfers-2025/,301,old_news_article_link,editor,1,Content,HTML,BitGo completes the trio,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[3]/a
https://coincu.com/kraken-backed-spac-files-for-250m-ipo/,https://coincu.com/analysis/ethereum-builds-momentum-next-stop/,https://coincu.com/ethereum-builds-momentum-next-stop/,301,old_analysis_article_link,editor,1,Content,HTML,Ethereum,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][8]/a
https://coincu.com/kraken-backed-spac-files-for-250m-ipo/,https://coincu.com/news/kraken-2026-ipo-strategy/,https://coincu.com/kraken-2026-ipo-strategy/,301,old_news_article_link,editor,1,Content,HTML,Form S-1 for its IPO,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/kraken-ink-launches-tydro-protocol/,https://coincu.com/markets/crypto-fear-greed-index-bitcoin-falls/,https://coincu.com/crypto-fear-greed-index-bitcoin-falls/,301,old_markets_article_link,editor,1,Content,HTML,crypto community,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/a
https://coincu.com/kraken-plans-staff-retreat-ahead/,https://coincu.com/news/kraken-200m-citadel-expansion/,https://coincu.com/kraken-200m-citadel-expansion/,301,old_news_article_link,editor,1,Content,HTML,securing,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/kraken-plans-staff-retreat-ahead/,https://coincu.com/news/kraken-500m-funding-2026-ipo/,https://coincu.com/kraken-500m-funding-2026-ipo/,301,old_news_article_link,editor,1,Content,HTML,U.S. IPO,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/kraken-plans-staff-retreat-ahead/,https://coincu.com/news/kraken-q3-2025-revenue-ipo/,https://coincu.com/kraken-q3-2025-revenue-ipo/,301,old_news_article_link,editor,1,Content,HTML,Kraken’s financial performance,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/kraken-q3-2025-revenue-ipo/,https://coincu.com/markets/bitcoin-volatility-fed-rate-cut/,https://coincu.com/bitcoin-volatility-fed-rate-cut/,301,old_markets_article_link,editor,1,Content,HTML,Trading activity surged,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong/a
https://coincu.com/kraken-secures-500m-to-accelerate-ipo/,https://coincu.com/markets/ftx-exchange-rebooted-tribe-capital/,https://coincu.com/ftx-exchange-rebooted-tribe-capital/,301,old_markets_article_link,editor,1,Content,HTML,Tribe Capital,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/kraken-secures-500m-to-accelerate-ipo/,https://coincu.com/news/kraken-acquires-capitaliseai-no-code-trading/,,404,old_news_article_link,editor,1,Content,HTML,growing market share,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/kraken-secures-500m-to-accelerate-ipo/,https://coincu.com/news/kraken-us-derivatives-launch/,https://coincu.com/kraken-us-derivatives-launch/,301,old_news_article_link,editor,1,Content,HTML,expanding product offerings,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/kyrgyzstan-launches-stablecoin-and-cbdc/,https://coincu.com/news/binance-kyrgyzstan-crypto-payments/,https://coincu.com/binance-kyrgyzstan-crypto-payments/,301,old_news_article_link,editor,1,Content,HTML,partnership with Binance,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/kyrgyzstan-launches-stablecoin-and-cbdc/,https://coincu.com/news/bnb-chain-dex-trading-volume/,https://coincu.com/bnb-chain-dex-trading-volume/,301,old_news_article_link,editor,1,Content,HTML,BNB Chain,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][1]/a
https://coincu.com/large-bitcoin-holders-buy-more-as-market/,https://coincu.com/analysis/bitcoin-etfs-bleed-2-8b/,https://coincu.com/bitcoin-etfs-bleed-2-8b/,301,old_analysis_article_link,editor,1,Content,HTML,distributing,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/large-bitcoin-holders-buy-more-as-market/,https://coincu.com/analysis/bitcoin-faces-market-turbulence-with/,https://coincu.com/bitcoin-faces-market-turbulence-with/,301,old_analysis_article_link,editor,1,Content,HTML,uncertainty and risk in the market,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/large-bitcoin-holders-buy-more-as-market/,https://coincu.com/markets/bitcoin-bull-market-liquidity-recovery/,https://coincu.com/bitcoin-bull-market-liquidity-recovery/,301,old_markets_article_link,editor,1,Content,HTML,analysts,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/larry-fink-compares-crypto-to-gold-2/,https://coincu.com/markets/cycle-ending-drop-btc-eth-stability/,https://coincu.com/cycle-ending-drop-btc-eth-stability/,301,old_markets_article_link,editor,1,Content,HTML,crypto could support,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/larry-fink-compares-crypto-to-gold-2/,https://coincu.com/markets/gold-price-hits-4000-mark/,https://coincu.com/gold-price-hits-4000-mark/,301,old_markets_article_link,editor,1,Content,HTML,gold,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/lawmakers-sec-crypto-401k-push/,https://coincu.com/markets/crypto-market-liquidations-impact/,https://coincu.com/crypto-market-liquidations-impact/,301,old_markets_article_link,editor,1,Content,HTML,Coincu research team,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/lawmakers-sec-crypto-401k-push/,https://coincu.com/news/trump-american-bitcoin-nasdaq-listing/,https://coincu.com/trump-american-bitcoin-nasdaq-listing/,301,old_news_article_link,editor,1,Content,HTML,Congressman Warren Davidson has publicly echoed his longstanding view,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/league-of-legends-market-volume/,https://coincu.com/markets/crypto-market-crash-dat-stocks/,https://coincu.com/crypto-market-crash-dat-stocks/,301,old_markets_article_link,editor,1,Content,HTML,crypto exchanges,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[4]/a
https://coincu.com/ledger-data-breach-global-e/,https://coincu.com/analysis/chainlink-holds-support-showing-growth/,https://coincu.com/chainlink-holds-support-showing-growth/,301,old_analysis_article_link,editor,1,Content,HTML,Ledger highlighted,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong/a
https://coincu.com/ledger-data-breach-global-e/,https://coincu.com/analysis/sol-crashes-below-130-is-120-the-next/,https://coincu.com/sol-crashes-below-130-is-120-the-next/,301,old_analysis_article_link,editor,1,Content,HTML,Ledger’s 2020 breach,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[6]/strong[2]/a
https://coincu.com/ledger-plans-u-s-ipo-with-potential/,https://coincu.com/news/crypto-thefts-2025-projection/,https://coincu.com/crypto-thefts-2025-projection/,301,old_news_article_link,editor,1,Content,HTML,cryptocurrency thefts,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/levelfield-burling-bank-crypto-acquisition/,https://coincu.com/analysis/fed-officials-december-rate-cut/,https://coincu.com/fed-officials-december-rate-cut/,301,old_analysis_article_link,editor,1,Content,HTML,crypto adoption,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong[2]/a
https://coincu.com/levelfield-burling-bank-crypto-acquisition/,https://coincu.com/news/institutional-crypto-adoption-2025/,https://coincu.com/institutional-crypto-adoption-2025/,301,old_news_article_link,editor,1,Content,HTML,plan,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong[1]/a
https://coincu.com/linea-airdrop-distributes-tokens/,https://coincu.com/news/linea-defi-tvl-surpass-billion/,,404,old_news_article_link,editor,1,Content,HTML,Industry Analysis,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[5]/strong[3]/a
https://coincu.com/linea-airdrop-distributes-tokens/,https://coincu.com/news/linea-launches-1-billion-ignition/,,404,old_news_article_link,editor,1,Content,HTML,LINEA,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong[3]/a
https://coincu.com/link-bulls-on-edge/,https://coincu.com/analysis/chainlink-breakout-setup-targets-100/,https://coincu.com/chainlink-breakout-setup-targets-100/,301,old_analysis_article_link,editor,1,Content,HTML,LINK,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/link-correction-deepens-is-12-14-next/,https://coincu.com/analysis/chainlink-strong-momentum-72-target/,https://coincu.com/chainlink-strong-momentum-72-target/,301,old_analysis_article_link,editor,1,Content,HTML,LINK,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/link-on-the-edge-will-15-40-trigger/,https://coincu.com/analysis/link-correction-deepens-is-12-14-next/,https://coincu.com/link-correction-deepens-is-12-14-next/,301,old_analysis_article_link,editor,1,Content,HTML,LINK,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/link-price-hits-resistance-10-21-target/,https://coincu.com/news/chainlink-steadies-as-rwa-tokenization-gains-under-fsb-fsoc/,,404,old_news_article_link,editor,1,Content,HTML,Chainlink,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/link-rejected-again-is-14-the-start/,https://coincu.com/analysis/chainlink-set-for-rally-breakout-above-25-could-lead-to-100-target/,https://coincu.com/chainlink-set-for-rally-breakout-above-25-could-lead-to-100-target/,301,old_analysis_article_link,editor,1,Content,HTML,LINK,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/link-surges-after-trendline-targeting-12/,https://coincu.com/news/chainlink-steadies-as-rwa-tokenization-gains-under-fsb-fsoc/,,404,old_news_article_link,editor,1,Content,HTML,Chainlink,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/lion-group-solana-sui-to-hyperliquid/,https://coincu.com/news/solana-launchpad-leaders-sept-2025/,,404,old_news_article_link,editor,1,Content,HTML,Coincu research team,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/a
https://coincu.com/litecoin-break-9-year-consolidation-1000/,https://coincu.com/analysis/litecoin-on-the-moveis-87-the-next-stop/,https://coincu.com/litecoin-on-the-moveis-87-the-next-stop/,301,old_analysis_article_link,editor,1,Content,HTML,Litecoin,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/litecoin-breakout-imminent/,https://coincu.com/analysis/ltc-on-the-edge-will-80-support-hold/,https://coincu.com/ltc-on-the-edge-will-80-support-hold/,301,old_analysis_article_link,editor,1,Content,HTML,resistance,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/litecoin-breaks-structure-eyes-87/,https://coincu.com/analysis/ltc-on-the-edge-will-80-support-hold/,https://coincu.com/ltc-on-the-edge-will-80-support-hold/,301,old_analysis_article_link,editor,1,Content,HTML,LTC,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/litecoin-etf-launch-sec-approval/,https://coincu.com/news/lawmakers-sec-crypto-401k-push/,https://coincu.com/lawmakers-sec-crypto-401k-push/,301,old_news_article_link,editor,1,Content,HTML,institutional participation,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[4]/strong/a
https://coincu.com/litecoin-on-the-moveis-87-the-next-stop/,https://coincu.com/analysis/litecoin-breaks-structure-eyes-87/,https://coincu.com/litecoin-breaks-structure-eyes-87/,301,old_analysis_article_link,editor,1,Content,HTML,Litecoin’s,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][8]/a
https://coincu.com/long-dormant-ethereum-wallet-reactivates/,https://coincu.com/markets/crypto-market-response-gold-surge-2026/,https://coincu.com/crypto-market-response-gold-surge-2026/,301,old_markets_article_link,editor,1,Content,HTML,gold’s accumulation phases,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][8]/a
https://coincu.com/long-dormant-ethereum-wallet-reactivates/,https://coincu.com/markets/ethereum-bearish-outlook-market-volatility/,https://coincu.com/ethereum-bearish-outlook-market-volatility/,301,old_markets_article_link,editor,1,Content,HTML,Ethereum,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][10]/a
https://coincu.com/ltc-breakout-imminent/,https://coincu.com/analysis/litecoin-intraday-charts/,,404,old_analysis_article_link,editor,1,Content,HTML,Price is consolidating,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][9]/a
https://coincu.com/ltc-breakout-imminent/,https://coincu.com/news/litecoin-etf-launch-sec-approval/,https://coincu.com/litecoin-etf-launch-sec-approval/,301,old_news_article_link,editor,1,Content,HTML,limited strength.,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][10]/a
https://coincu.com/ltc-breakout-imminent/,https://coincu.com/news/litecoin-launches-litvm-zero-knowledge/,https://coincu.com/litecoin-launches-litvm-zero-knowledge/,301,old_news_article_link,editor,1,Content,HTML,resistance,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/ltc-on-the-edge-will-80-support-hold/,https://coincu.com/analysis/ltc-breakout-imminent/,https://coincu.com/ltc-breakout-imminent/,301,old_analysis_article_link,editor,1,Content,HTML,LTC,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/ltc-weekly-triangle-support-50-holding/,https://coincu.com/analysis/litecoin-on-the-moveis-87-the-next-stop/,https://coincu.com/litecoin-on-the-moveis-87-the-next-stop/,301,old_analysis_article_link,editor,1,Content,HTML,Litecoin,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/macau-woman-crypto-scam-2025/,https://coincu.com/news/china-virtual-currency-crackdown-2025,https://coincu.com/china-virtual-currency-crackdown-2025/,301,old_news_article_link,editor,1,Content,HTML,online investment opportunities,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[3]/strong/a
https://coincu.com/macd-cross-saves-bnb-from-breakdown/,https://coincu.com/analysis/bnb-rockets-past-ath-with-74-surge/,https://coincu.com/bnb-rockets-past-ath-with-74-surge/,301,old_analysis_article_link,editor,1,Content,HTML,bullish crossover on the MACD,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][2]/a
https://coincu.com/macd-cross-saves-bnb-from-breakdown/,https://coincu.com/news/bnb-chain-2025-performance-records/,https://coincu.com/bnb-chain-2025-performance-records/,301,old_news_article_link,editor,1,Content,HTML,BNB,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][11]/a
https://coincu.com/mantle-mnt-hits-ath-with-5b-cap-on/,https://coincu.com/news/bybit-mantle-mnt-utility-launch/,,404,old_news_article_link,editor,1,Content,HTML,roadmap,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][7]/a
https://coincu.com/mara-holdings-buys-400-btc-expands/,https://coincu.com/markets/early-bitcoin-whale-shorts-1423-btc/,https://coincu.com/early-bitcoin-whale-shorts-1423-btc/,301,old_markets_article_link,editor,1,Content,HTML,Bitcoin’s recent market volatility,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a[2]
https://coincu.com/mara-holdings-buys-400-btc-expands/,https://coincu.com/news/bitcoin-miner-mara-expands-mining/,https://coincu.com/bitcoin-miner-mara-expands-mining/,301,old_news_article_link,editor,1,Content,HTML,mining,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/mara-holdings-buys-400-btc-expands/,https://coincu.com/news/mara-bitcoin-investment-acquire-15574-btc/,https://coincu.com/mara-bitcoin-investment-acquire-15574-btc/,301,old_news_article_link,editor,1,Content,HTML,acquisition,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a[1]
https://coincu.com/mario-gotze-diversifies-investments/,https://coincu.com/analysis/bitcoin-market-decline-fed-speculation/,,404,old_analysis_article_link,editor,1,Content,HTML,early-stage strategy,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/strong/a
https://coincu.com/mario-gotze-diversifies-investments/,https://coincu.com/analysis/ethereum-price-reached-3k-growth-to-15k/,https://coincu.com/ethereum-price-reached-3k-growth-to-15k/,301,old_analysis_article_link,editor,1,Content,HTML,Ethereum’s current price,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[7]/strong/a
https://coincu.com/market-needs-a-deeper-washout-to-build-a/,https://coincu.com/markets/bitcoin-market-structural-integrity-etf-inflows/,https://coincu.com/bitcoin-market-structural-integrity-etf-inflows/,301,old_markets_article_link,editor,1,Content,HTML,downside,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][3]/a
https://coincu.com/market-needs-a-deeper-washout-to-build-a/,https://coincu.com/markets/cycle-ending-drop-btc-eth-stability/,https://coincu.com/cycle-ending-drop-btc-eth-stability/,301,old_markets_article_link,editor,1,Content,HTML,market inflexion points,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][4]/a
https://coincu.com/market-needs-a-deeper-washout-to-build-a/,https://coincu.com/markets/jin-btc-eth-swap-market-reactions/,https://coincu.com/jin-btc-eth-swap-market-reactions/,301,old_markets_article_link,editor,1,Content,HTML,whale repositioning,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][5]/a
https://coincu.com/market-volatility-unverified-shutdown-reports/,https://coincu.com/markets/fed-rate-cut-crypto-impact-5/,https://coincu.com/fed-rate-cut-crypto-impact-5/,301,old_markets_article_link,editor,1,Content,HTML,Coincu,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[8]/a
https://coincu.com/mass-btc-dump-31800-coins-moved/,https://coincu.com/analysis/btc-eyes-96-8k-breakout-or-bull-trap/,https://coincu.com/btc-eyes-96-8k-breakout-or-bull-trap/,301,old_analysis_article_link,editor,1,Content,HTML,BTC,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][10]/a
https://coincu.com/massive-mnt-breakout/,https://coincu.com/analysis/is-mnt-set-for-a-steep-fall-after-1-40/,https://coincu.com/is-mnt-set-for-a-steep-fall-after-1-40/,301,old_analysis_article_link,editor,1,Content,HTML,ascending channel for several months,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][6]/a
https://coincu.com/massive-mnt-breakout/,https://coincu.com/analysis/mantle-mnt-hits-ath-with-5b-cap-on/,https://coincu.com/mantle-mnt-hits-ath-with-5b-cap-on/,301,old_analysis_article_link,editor,1,Content,HTML,momentum,Absolute,//body/div[@id='wrapper']/main/div/div/div[2]/article/div/div/div[2]/div[1]/p[@class='wp-block-paragraph'][12]/a
