post_id,post_name,url,issue_types,gsc_clicks,gsc_impressions,backlinks,ref_domains,h2_count,anchor_count,promo_pattern,wire_style,claim_check_style,writing_qc_verdict,suggested_action,why,sample_1,sample_2,sample_3
192940,aave-proposes-launching-gho-stablecoin,https://coincu.com/aave-proposes-launching-gho-stablecoin/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192916,the-sec-will-claim-its-strength,https://coincu.com/the-sec-will-claim-its-strength/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192834,binance-ceo-coinbase-ceo-lose-wealth,https://coincu.com/binance-ceo-coinbase-ceo-lose-wealth/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192734,coinbase-gets-another-attack,https://coincu.com/coinbase-gets-another-attack/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192708,breaking-sec-sues-coinbase-alleging-sales,https://coincu.com/breaking-sec-sues-coinbase-alleging-sales/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
192701,f2pool-launches-ordinals-auctions-blocks,https://coincu.com/f2pool-launches-ordinals-auctions-blocks/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu News ,,
192663,goldman-sachs-12-bitcoin-in-may,https://coincu.com/goldman-sachs-12-bitcoin-in-may/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
192667,bitcoins-may-sell-shocking-but-profitable,https://coincu.com/bitcoins-may-sell-shocking-but-profitable/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
192636,kraken-has-a-technical-problem,https://coincu.com/kraken-has-a-technical-problem/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192594,binance-vs-sec-lawsuit-market-crisis,https://coincu.com/binance-vs-sec-lawsuit-market-crisis/,visible_raw_url_in_text,0,0,0,0,0,11,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"nd selling high deposited 15.9M $USDT into #Binance and withdrew 8,800 $ETH , the average buying price is ~$1,808. https://t.co/dT9p6jeCtr pic.twitter.com/ylPuygFuMB &mdash; Lookonchain (@lookonchain) June 6, 2023 The world&#8217;s biggest cryptocurrency exchange, Binance, and its CEO are being sued by",,
192568,lazarus-group-linked-to-atomic-wallet-hack,https://coincu.com/lazarus-group-linked-to-atomic-wallet-hack/,visible_raw_url_in_text,0,0,0,0,0,12,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"actions. Analysis of the ongoing Atomic Wallet hack, from our new Investigations Team account @Elliptic_Inv https://t.co/gbm3dX34JB &mdash; Elliptic (@elliptic) June 5, 2023 It claims the mixing service was previously used to launder more than $100 million in crypto assets stolen by North Korea’s ",,
192434,apple-joins-the-metaverse-war,https://coincu.com/apple-joins-the-metaverse-war/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,te investment advice. We encourage you to do your research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192382,arca-lays-off-30-of-employees,https://coincu.com/arca-lays-off-30-of-employees/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
192298,kyberswap-integrated-chronos,https://coincu.com/kyberswap-integrated-chronos/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,te investment advice. We encourage you to do your research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
192296,illuvium-gamestop,https://coincu.com/illuvium-gamestop/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"tion between @illuviumio and @GameStopNFT for Promo D1SKs sale! Check out the details in the link below! ???????? https://t.co/KQoluDLhWZ pic.twitter.com/TJAsZx8aDG &mdash; Illuvium (@illuviumio) June 5, 2023 Illuvitars are unique and dynamic collectable works of art that reflect a particular avatar o",,
192241,floki-inu-warns-users,https://coincu.com/floki-inu-warns-users/,visible_raw_url_in_text,0,0,0,0,0,10,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191870,agb-team-clarifies,https://coincu.com/agb-team-clarifies/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,te investment advice. We encourage you to do your research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191799,cathedra-with-360-mining,https://coincu.com/cathedra-with-360-mining/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191802,marathon-increases-77-bitcoin-mining,https://coincu.com/marathon-increases-77-bitcoin-mining/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191731,elon-musk-lawsuit-dogecoin-manipulation,https://coincu.com/elon-musk-lawsuit-dogecoin-manipulation/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
191720,beneth-launches-new-project,https://coincu.com/beneth-launches-new-project/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"tain 67% of the remaining coins. He also opted to collaborate with BitBoy, this sub&#8217;s favorite influencer. https://twitter.com/Kharmi_/status/1664507276894298112 Ben.eth dropped a 10,000 collection of orange square NFTs for 0.1eth today after three rug pulls. It was coined in 15 minutes, and the floor price is already lower than the",,
191670,korean-financial-supervisory-authority,https://coincu.com/korean-financial-supervisory-authority/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191544,nike-teams-up-with-ea-sports,https://coincu.com/nike-teams-up-with-ea-sports/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,te investment advice. We encourage you to do your research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191525,gamestop-partners-with-the-telos-foundation,https://coincu.com/gamestop-partners-with-the-telos-foundation/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"b3 game launcher bringing mainstream gaming to Web3! ???? Power to the Web3 Players. Official Announcement ???? ???? https://t.co/atdBeatqOc pic.twitter.com/iJcCM6h7Aq &mdash; The Telos Foundation (@HelloTelos) June 1, 2023 According to AJ Dinger, director of business development at the Telos Foundation,",,
191489,rocket-pool-to-launch-on-zksync-era-to-take-advantage-of-zk,https://coincu.com/rocket-pool-to-launch-on-zksync-era-to-take-advantage-of-zk/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191476,cleanspark-adds-12500-new-miners,https://coincu.com/cleanspark-adds-12500-new-miners/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191451,minswap-all-time-high-20-93-million-cardano,https://coincu.com/minswap-all-time-high-20-93-million-cardano/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,ute investment advice. We encourage you to do your own research before investing. Join us to keep track of news: https://linktr.ee/coincu Chubbi Coincu News ,,
191440,tether-capitalization-leading-83-2-billion,https://coincu.com/tether-capitalization-leading-83-2-billion/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"appreciated the effort.&#8221; Tether USD₮ Reaches All-Time High, Surpasses Previous Market Cap High of $83.2B https://t.co/Vxs5fbDQ4j pic.twitter.com/YbxWBWjmwd &mdash; Tether (@Tether_to) June 1, 2023 The CEO of Binance, Changpeng Zhao, also addressed the topic of the stablecoin market and congra",,
191365,okx-wallet-proposes-brc-30-tokens,https://coincu.com/okx-wallet-proposes-brc-30-tokens/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191314,changpeng-zhao-denies-rumors-of-laying-offs,https://coincu.com/changpeng-zhao-denies-rumors-of-laying-offs/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191286,binance-pressured-by-canadian-regulators,https://coincu.com/binance-pressured-by-canadian-regulators/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191268,tether-supports-citypay,https://coincu.com/tether-supports-citypay/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191197,hop-protocol-to-airdrop-hop-tokens,https://coincu.com/hop-protocol-to-airdrop-hop-tokens/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
191652,what-is-a-crypto-airdrop-how-does-it-work,https://coincu.com/what-is-a-crypto-airdrop-how-does-it-work/,visible_raw_url_in_text,0,0,0,0,5,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"nomenon, shaping the landscape of token distribution and community engagement. Join us to keep track of news: https://linktr.ee/coincu DISCLAIMER: The Information on this website is provided as general market commentary and does not constitute investment advice. We encourage you to do your own rese",,
191132,pixel-penguin-defrauds-users-trust,https://coincu.com/pixel-penguin-defrauds-users-trust/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190984,networks-optimism-and-sui-release-tokens,https://coincu.com/networks-optimism-and-sui-release-tokens/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
190973,the-net-outflow-of-digital-asset,https://coincu.com/the-net-outflow-of-digital-asset/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190946,dunamu-q1-financial-report-with-30-decreased-compared-to-q1-2022,https://coincu.com/dunamu-q1-financial-report-with-30-decreased-compared-to-q1-2022/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190959,optimism-and-sui-unlock-tokens-worth-650m,https://coincu.com/optimism-and-sui-unlock-tokens-worth-650m/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
190882,ordinals-market-and-bitcoin-miladys,https://coincu.com/ordinals-market-and-bitcoin-miladys/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190880,cardano-dex-minswap-ultimate-destination,https://coincu.com/cardano-dex-minswap-ultimate-destination/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
190822,smartmoney-trader-rakes-in-78-4k-profit,https://coincu.com/smartmoney-trader-rakes-in-78-4k-profit/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
190725,dogecoin-transaction-volume-surges,https://coincu.com/dogecoin-transaction-volume-surges/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
190712,ethereum-whales-dumping-as-eth-reaches-1904,https://coincu.com/ethereum-whales-dumping-as-eth-reaches-1904/,visible_raw_url_in_text,0,0,0,0,0,10,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"e, a whale deposited 23,080 $ETH ($44M) to #Binance 20 mins ago. The average withdrawal price of $ETH is $1,820. https://t.co/ez9DE42zpo pic.twitter.com/O6Kg9MLBrL &mdash; Lookonchain (@lookonchain) May 29, 2023 Interestingly, the whale has been reducing its holdings in Ethereum systematically, makin",,
190675,bitcoin-inscription-milestone-10-million,https://coincu.com/bitcoin-inscription-milestone-10-million/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Annie Coincu &nbsp; News ,,
190595,lybra-finance-x8-tvl-lbr-token-soars-40,https://coincu.com/lybra-finance-x8-tvl-lbr-token-soars-40/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
190524,curve-finance-ceo-spends-41-million-on-new,https://coincu.com/curve-finance-ceo-spends-41-million-on-new/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
190427,jimbos-protocol-falls-victim-to-attack,https://coincu.com/jimbos-protocol-falls-victim-to-attack/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"kers to exploit imbalanced price ranges for their financial gain. #PeckShieldAlert $JIMBO has dropped -40% https://t.co/fXZPG27zdM pic.twitter.com/zMPs75jUtK &mdash; PeckShieldAlert (@PeckShieldAlert) May 28, 2023 The Jimbos Protocol, built on the Arbitrum network, is widely known for facilitat",,
190348,sei-network-upgraded-crypto-bio,https://coincu.com/sei-network-upgraded-crypto-bio/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"rs aboard! ???? FYI: It&#39;s a REALLY good idea to get the &quot;Verified Seilor&quot; role in the Sei Discord ???? ( https://t.co/bgJT5MlNdE ) Let&#39;s dive deeper into the concept of proof of personhood ???????? pic.twitter.com/2uAvQvd6iL &mdash; Sei ???? (@SeiNetwork) May 26, 2023 The frequency of aut",,
190247,the-sandbox-co-founders-hacked,https://coincu.com/the-sandbox-co-founders-hacked/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190159,dubai-considers-new-crypto-law,https://coincu.com/dubai-considers-new-crypto-law/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190119,seaswap-party-withdrew-30000-sui,https://coincu.com/seaswap-party-withdrew-30000-sui/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"invoke emergency withdrawal of SUI from the token sale contract for a total of 32787 SUI ($32k). More information ???? https://t.co/vAFrLNtbbU &mdash; CertiK Alert (@CertiKAlert) May 26, 2023 Coincu has also investigated the information about SeaSwap, but currently, there is very little contact about this DE",,
190078,blend-third-largest-of-fat-penguin,https://coincu.com/blend-third-largest-of-fat-penguin/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
190018,nyc-comptroller-freezes-deposit-capital-one,https://coincu.com/nyc-comptroller-freezes-deposit-capital-one/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
189936,astaria-launched-nft-lending-protocol,https://coincu.com/astaria-launched-nft-lending-protocol/,visible_raw_url_in_text,0,0,0,0,0,7,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"liquidity providers may now obtain best-in-class yield on their ETH. We are excited to announce the launch of https://t.co/h44ltfyfZ6 today. Astaria is a novel NFT-backed lending protocol pic.twitter.com/PFK5OcZuiP &mdash; Astaria (@AstariaXYZ) May 25, 2023 The platform, which was co-founded by f",,
189860,make-money-quickly-with-happyminer,https://coincu.com/make-money-quickly-with-happyminer/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,"anada. 2,800K+ individuals from all around the globe currently earn cryptocurrency on HappyMiner. visit its website at https://happyminer.us/ YOUTUBE &nbsp; &nbsp; TWITTER ",,
189682,stargate-suspected-vulnerability-can-profit,https://coincu.com/stargate-suspected-vulnerability-can-profit/,visible_raw_url_in_text,0,0,0,0,0,8,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
189589,energy-web-launches-gp4btc,https://coincu.com/energy-web-launches-gp4btc/,visible_raw_url_in_text,0,0,0,0,0,9,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal," a crucial step towards decarbonizing Bitcoin with our Green Proofs For Bitcoin solution! Check out the website here: https://t.co/q7FB7Xcu0w Read more about this… pic.twitter.com/J8GP0pVvMc &mdash; Energy Web (@energywebx) May 24, 2023 According to Amy Westervelt, Senior Delivery Lead and Head of the GP4",,
189480,european-will-focus-on-cbdc-in-october,https://coincu.com/european-will-focus-on-cbdc-in-october/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189375,90-chinese-firms-bitcoin-and-usdt-payments,https://coincu.com/90-chinese-firms-bitcoin-and-usdt-payments/,visible_raw_url_in_text,0,0,0,0,0,3,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Thana Coincu &nbsp; News ,,
189404,ponzi-empiresx-pays-35m-fines-to-us-sec,https://coincu.com/ponzi-empiresx-pays-35m-fines-to-us-sec/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Foxy Coincu &nbsp; News ,,
189398,sorare-adjusted-to-match-french-legal,https://coincu.com/sorare-adjusted-to-match-french-legal/,visible_raw_url_in_text,0,0,0,0,0,4,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189309,litecoin-achieves-impressive-milestones,https://coincu.com/litecoin-achieves-impressive-milestones/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189264,hong-kong-introduces-tokens-law,https://coincu.com/hong-kong-introduces-tokens-law/,visible_raw_url_in_text,0,0,0,0,0,6,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
189208,upbit-removed-warnings-on-kava-waves,https://coincu.com/upbit-removed-warnings-on-kava-waves/,visible_raw_url_in_text,0,0,0,0,0,5,yes,no,no,FAIL,delete_candidate_high,link_citation_format_fail|promotional_or_money_page_pattern|no_local_gsc_backlink_signal,nvestment advice. We encourage you to do your own research before investing. Join us to keep track of news:&nbsp; https://linktr.ee/coincu Harold Coincu News ,,
