post_id,post_name,url,match_rows,unique_matched_urls,sample_matched_url
394362,flow-faces-upbit-delisting-after-dec-27-exploit,https://coincu.com/flow-faces-upbit-delisting-after-dec-27-exploit/,1,1,https://flow.com/post/dec-27-technical-post-mortem?utm_source=openai
394381,binance-denies-bitmex-trades-amid-cftc-complaint,https://coincu.com/binance-denies-bitmex-trades-amid-cftc-complaint/,1,1,https://www.coindesk.com/policy/2023/11/28/us-treatment-of-cz-binance-is-absurd-arthur-hayes?utm_source=openai
394501,dollar-holds-as-fed-weighs-jobs-core-inflation,https://coincu.com/dollar-holds-as-fed-weighs-jobs-core-inflation/,1,1,https://www.federalreserve.gov/newsevents/speech/kugler20250307a.htm?utm_source=openai
394504,treasury-yields-dip-as-goldman-sachs-flags-june-fed-cut,https://coincu.com/treasury-yields-dip-as-goldman-sachs-flags-june-fed-cut/,1,1,https://www.investing.com/news/economy-news/goldman-sachs-pushes-back-us-fed-rate-cut-forecast-after-soft-jobs-data-4440666?utm_source=openai
394585,bitcoin-etf-ibit-steadies-as-avenir-tweaks-2025-13f,https://coincu.com/bitcoin-etf-ibit-steadies-as-avenir-tweaks-2025-13f/,1,1,https://t.signalplus.com/crypto-news/detail/avenir-group-bitcoin-etf-holdings-1-19b-record?utm_source=openai
394623,bitcoin-faces-doj-as-200m-pgi-ponzi-draws-20-year-term,https://coincu.com/bitcoin-faces-doj-as-200m-pgi-ponzi-draws-20-year-term/,1,1,https://coindoo.com/federal-court-sentences-crypto-founder-to-20-years-in-major-bitcoin-fraud-case/?utm_source=openai
394638,coinbase-gains-as-ark-invest-buys-15m-across-etfs,https://coincu.com/coinbase-gains-as-ark-invest-buys-15m-across-etfs/,1,1,https://coincentral.com/coinbase-coin-stock-jumps-16-as-cathie-woods-ark-buys-15-million/?utm_source=openai
394743,kevin-oleary-secures-2-8m-as-court-issues-default-judgment,https://coincu.com/kevin-oleary-secures-2-8m-as-court-issues-default-judgment/,1,1,https://news.bloomberglaw.com/business-and-practice/kevin-oleary-wins-2-8-million-in-influencer-defamation-lawsuit?utm_source=openai
394854,lighter-lit-set-to-trade-as-bithumb-opens-krw-pair,https://coincu.com/lighter-lit-set-to-trade-as-bithumb-opens-krw-pair/,1,1,https://www.htx.com/news/Project%20Updates-Cn6d2MJ4/?utm_source=openai
394868,zerolend-winds-down-as-ltv-set-to-0-amid-low-activity,https://coincu.com/zerolend-winds-down-as-ltv-set-to-0-amid-low-activity/,1,1,https://www.aicoin.com/en/article/512268?utm_source=openai
394956,uranium-steadies-as-iaea-checks-eyed-in-iran-talks,https://coincu.com/uranium-steadies-as-iaea-checks-eyed-in-iran-talks/,1,1,https://www.theguardian.com/world/2025/apr/24/iran-rejects-demand-from-us-to-rely-on-imported-uranium?utm_source=openai
395023,boj-to-tighten-as-imf-flags-two-2025-hikes-one-2026,https://coincu.com/boj-to-tighten-as-imf-flags-two-2025-hikes-one-2026/,1,1,https://www.imf.org/en/News/Articles/2025/04/01/pr25084-japan-imf-executive-board-concludes-2025-article-iv-consultation-with-japan?utm_source=openai
395063,bitcoin-steadies-as-etf-flows-meet-miner-supply-debate,https://coincu.com/bitcoin-steadies-as-etf-flows-meet-miner-supply-debate/,1,1,https://cointelegraph.com/news/bitcoin-price-surge-etf-corporate-demand-outpaces-supply//?utm_source=openai
395089,sui-sees-u-s-staking-etfs-list-as-gsui-suis-launch,https://coincu.com/sui-sees-u-s-staking-etfs-list-as-gsui-suis-launch/,1,1,https://www.globenewswire.com/news-release/2026/02/18/3240219/0/en/Grayscale-Sui-Staking-ETF-Ticker-GSUI-Launches-on-NYSE-Arca-with-Staking.html?utm_source=openai
395092,kraken-expands-ma-amid-ipo-prep-with-magna-acquisition,https://coincu.com/kraken-expands-ma-amid-ipo-prep-with-magna-acquisition/,1,1,https://coinedition.com/kraken-acquires-backed-finance-xstocks-tokenized-equities-10-billion-volume?utm_source=openai
395098,bitcoin-trades-below-70k-as-profit-metric-debated,https://coincu.com/bitcoin-trades-below-70k-as-profit-metric-debated/,1,1,https://whale-alert.io/analytics/realized-profit/ethereum/TRAC?utm_source=openai
395131,bitmine-immersion-moves-as-boa-13f-stake-jumps-1668,https://coincu.com/bitmine-immersion-moves-as-boa-13f-stake-jumps-1668/,1,1,https://www.ainvest.com/news/big-banks-buy-bmnr-paper-losses-hit-8b-2602/?utm_source=openai
395218,bitcoin-sees-1b-abu-dhabi-swf-exposure-via-ibit-by-end-2025,https://coincu.com/bitcoin-sees-1b-abu-dhabi-swf-exposure-via-ibit-by-end-2025/,1,1,https://www.ainvest.com/news/abu-dhabi-1b-bitcoin-etf-bet-flow-driven-analysis-2602/?utm_source=openai
395221,ether-digests-sec-innovation-exemption-plan-after-ethdenver,https://coincu.com/ether-digests-sec-innovation-exemption-plan-after-ethdenver/,1,1,https://www.wilmerhale.com/en/insights/client-alerts/20250801-sec-chair-atkins-unveils-project-crypto-to-modernize-us-securities-regulation?utm_source=openai
395231,ethereum-forms-platform-team-for-l1-l2-in-2026-roadmap,https://coincu.com/ethereum-forms-platform-team-for-l1-l2-in-2026-roadmap/,1,1,https://blog.ethereum.org/2026/02/17/platform?utm_source=openai
395237,figure-fgrd-debuts-on-open-under-sec-rules,https://coincu.com/figure-fgrd-debuts-on-open-under-sec-rules/,1,1,https://www.theblock.co/post/385595/figure-onchain-equity-network-aimed-remaking-stock-trading-lending/?utm_source=openai
395261,openclaw-widens-reach-amid-cve-2026-25253-exploit-chain,https://coincu.com/openclaw-widens-reach-amid-cve-2026-25253-exploit-chain/,1,1,https://www.securityweek.com/openclaw-security-issues-continue-as-secureclaw-open-source-tool-debuts/amp/?utm_source=openai
395298,gold-valued-at-5790-under-deutsche-bank-reserve-model,https://coincu.com/gold-valued-at-5790-under-deutsche-bank-reserve-model/,1,1,https://www.barrons.com/articles/gold-dollar-trade-reserves-439798f6?utm_source=openai
395588,bitcoin-holds-200-week-ema-as-cot-shows-shorts-trimmed,https://coincu.com/bitcoin-holds-200-week-ema-as-cot-shows-shorts-trimmed/,1,1,https://cointelegraph.com/news/bitcoin-price-may-rebound-85k-cme-smart-money-slashes-shorts?utm_source=openai
395610,ethereum-weighs-focil-as-roadmap-targets-inclusion,https://coincu.com/ethereum-weighs-focil-as-roadmap-targets-inclusion/,1,1,https://www.theblock.co/post/390682/vitalik-buterin-is-building-a-cypherpunk-principled-non-ugly-ethereum-as-devs-officially-add-focil-to-upgrade-roadmap?utm_source=openai
395612,oil-dips-as-geneva-nuclear-talks-set-strike-risk-watched,https://coincu.com/oil-dips-as-geneva-nuclear-talks-set-strike-risk-watched/,1,1,https://www.theguardian.com/world/2026/feb/21/iran-nuclear-counterproposal-us-strikes-threat?utm_source=openai
395615,oil-dips-on-u-s-iran-strike-rumors-ahead-of-geneva-talks,https://coincu.com/oil-dips-on-u-s-iran-strike-rumors-ahead-of-geneva-talks/,1,1,https://www.theguardian.com/world/2026/feb/21/iran-nuclear-counterproposal-us-strikes-threat?utm_source=openai
395680,ethereum-weighs-wallet-simulations-after-buterin-proposal,https://coincu.com/ethereum-weighs-wallet-simulations-after-buterin-proposal/,1,1,https://coincentral.com/vitalik-buterin-proposes-transaction-simulations-to-strengthen-ethereum-wallet-security/?utm_source=openai
395708,backpack-token-draws-scrutiny-on-20-equity-staking-plan,https://coincu.com/backpack-token-draws-scrutiny-on-20-equity-staking-plan/,1,1,https://www.kucoin.com/news/flash/backpack-s-tokenomics-model-binds-team-and-investors-to-ipo-success?utm_source=openai
395714,based-raises-11-5m-as-pantera-leads-series-a-on-hyperliquid,https://coincu.com/based-raises-11-5m-as-pantera-leads-series-a-on-hyperliquid/,1,1,https://financewire.com/2026/02/23/based-raises-11-5-million-series-a-led-by-pantera-to-scale-its-composable-web3-consumer-superapp/?utm_source=openai
395878,crypto-com-secures-occ-trust-charter-amid-35m-pac-donations,https://coincu.com/crypto-com-secures-occ-trust-charter-amid-35m-pac-donations/,1,1,https://www.washingtonpost.com/business/2025/12/16/trump-cryptocurrency-cryptocom-conflicts-of-interest/cb283418-da7f-11f0-b484-4459fa8e79e5_story.html/?utm_source=openai
395933,bitcoin-tests-200-week-ma-as-fear-greed-index-hits-5,https://coincu.com/bitcoin-tests-200-week-ma-as-fear-greed-index-hits-5/,1,1,https://www.coindesk.com/markets/2025/11/22/bitcoin-greed-and-fear-index-shows-extreme-pessimism-tactical-bottom-may-be-near/?utm_source=openai
395994,arc-funding-rate-surges-to-2100-on-lighter-amid-whale-long,https://coincu.com/arc-funding-rate-surges-to-2100-on-lighter-amid-whale-long/,1,1,https://www.aicoin.com/en/news-flash/2770385?utm_source=openai
396172,robo-draws-scrutiny-as-binance-perp-rumor-vs-kucoin-futures,https://coincu.com/robo-draws-scrutiny-as-binance-perp-rumor-vs-kucoin-futures/,1,1,https://www.kucoin.com/news/flash/kucoin-futures-launches-robousdt-perpetual-contract-with-5x-leverage?utm_source=openai
396191,japan-sbi-and-startale-launch-first-bank,https://coincu.com/japan-sbi-and-startale-launch-first-bank/,1,1,https://startale.com/en/blog/yen-stablecoin?utm_source=openai
396205,binance-faces-us-court-as-judge-rejects-pre-2019-arbitration,https://coincu.com/binance-faces-us-court-as-judge-rejects-pre-2019-arbitration/,1,1,"https://coincu.com/news/crypto/"">crypto</a>-investors?utm_source=openai&#8221;"
396241,cryptocurrency-sees-580m-seized-in-doj-strike-force-action,https://coincu.com/cryptocurrency-sees-580m-seized-in-doj-strike-force-action/,1,1,https://www.justice.gov/usao-dc/pr/dc-scam-center-strike-force-seizures-cryptocurrency-chinese-transnational-criminals-tops?utm_source=openai
396296,oil-steadies-as-hormuz-strike-reports-face-verification,https://coincu.com/oil-steadies-as-hormuz-strike-reports-face-verification/,1,1,https://www.iranintl.com/en/202504266980?utm_source=openai
396302,iran-army-faces-claims-of-hatamis-death-post-israel-strikes,https://coincu.com/iran-army-faces-claims-of-hatamis-death-post-israel-strikes/,1,1,https://en.mehrnews.com/news/233166/Iran-s-army-cmdr-vows-firm-crushing-response-to-Israel?utm_source=openai
396436,iran-leadership-risk-rises-after-us-israel-tehran-strike,https://coincu.com/iran-leadership-risk-rises-after-us-israel-tehran-strike/,1,1,https://www.ynetnews.com/article/bxkr24hxo?utm_source=openai
396464,crypto-faces-new-rules-on-x-after-paid-partnership-shift,https://coincu.com/crypto-faces-new-rules-on-x-after-paid-partnership-shift/,1,1,https://www.ftc.gov/business-guidance/resources/ftcs-endorsement-guides?utm_source=openai
396656,digital-yen-advances-as-boj-tests-agora-settlement-finality,https://coincu.com/digital-yen-advances-as-boj-tests-agora-settlement-finality/,1,1,https://www.bis.org/review/r240306a.htm?utm_source=openai).
396752,bitcoin-sees-supply-risk-as-mara-widens-2026-policy,https://coincu.com/bitcoin-sees-supply-risk-as-mara-widens-2026-policy/,1,1,https://www.sec.gov/Archives/edgar/data/0001507605/000150760526000007/mara-20251231.htm?utm_source=openai).
397411,usdc-and-pyusd-used-in-aon-insurance-premium-pilot,https://coincu.com/usdc-and-pyusd-used-in-aon-insurance-premium-pilot/,1,1,https://aon.mediaroom.com/2026-03-09-Aon-Announces-First-Stablecoin-Insurance-Premium-Payment?utm_source=openai).
397854,bitcoins-rebound-case-builds-on-fed-liquidity-etf-flows,https://coincu.com/bitcoins-rebound-case-builds-on-fed-liquidity-etf-flows/,1,1,https://finance.yahoo.com/news/arthur-hayes-predicts-bitcoin-bull-121715932.html?utm_source=openai).</p><h2
397906,velotrade-draws-scrutiny-as-ex-jpmorgan-claims-probed,https://coincu.com/velotrade-draws-scrutiny-as-ex-jpmorgan-claims-probed/,1,1,https://www.velotrade.com/about/?utm_source=openai
397922,uk-assets-assessed-under-poca-amid-fujian-case-probe,https://coincu.com/uk-assets-assessed-under-poca-amid-fujian-case-probe/,1,1,https://www.occrp.org/en/investigation/members-of-alleged-singapore-money-laundering-syndicate-bought-london-properties-worth-56m?utm_source=openai)</p><p>No
398001,citibank-assesses-branch-incident-amid-irgc-bank-threats,https://coincu.com/citibank-assesses-branch-incident-amid-irgc-bank-threats/,1,1,https://neworleanscitybusiness.com/blog/2026/03/03/us-financial-cyber-risk-iran/?utm_source=openai).
398617,celo-holds-as-celo-reviews-opera-160m-token-claim,https://coincu.com/celo-holds-as-celo-reviews-opera-160m-token-claim/,1,1,https://press.opera.com/2025/12/03/opera-and-celo-foundation-partnership/?utm_source=openai).
398747,farcaster-faces-scrutiny-as-mpp-ietf-draft-claim-checked,https://coincu.com/farcaster-faces-scrutiny-as-mpp-ietf-draft-claim-checked/,1,1,https://www.ietf.org/archive/id/draft-wkumari-not-a-draft-22.html?utm_source=openai).</p><p>In
398807,bitcoin-etf-options-expand-after-sec-removes-25k-cap,https://coincu.com/bitcoin-etf-options-expand-after-sec-removes-25k-cap/,1,1,https://www.sandmark.com/news/top-news/nasdaq-removes-limits-bitcoin-etf-options?utm_source=openai).
