batch_no,row_no,post_id,post_name,find_url,replace_url,precheck_status,before_count,attempted_update,after_count,update_status,note
38,378,244786,phishing-scam-robs-victim-of-1-1-million-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,4,yes,0,200,updated
38,379,244755,bitcoin-atm-exposed-to-total-control-threat,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
38,380,244688,ark-invest-invests-10-6m-in-bitcoin-spot-etf,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,381,244635,sec-delays-blackrocks-ethereum-etf-decision,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,382,244592,gbtc-volume-trading-plummets-unveiling-potential,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,383,244258,hashkey-group-and-okx-partnership-virtual-asset,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,384,242499,30-50x-meme-coin-list,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,385,243968,ordinals-minting-surpasses-5822-56-btc-fee,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,386,243962,aaves-approval-for-aave-v3-mvp-on-neon-evm,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,387,242854,global-tensions-signal-economic-chaos,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
39,388,241686,crypto-to-crypto-converter,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
39,389,241826,fiat-to-fiat-converter-detailed-guide,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
39,390,241282,solana-vs-ethereum,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,391,241615,layer-2-protocols-and-why-they-are-important,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,392,241855,hasbulla-net-worth,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,393,241446,solana-staking-how-to-stake-sol-for-best-rewards,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
40,394,240765,solana-tps-how-many-tps-can-solana-handle,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
40,395,240273,2024-cryptocurrency-market-outlook,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,396,241227,possible-reasons-for-spot-bitcoin-etf-rejection,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,397,240285,how-to-close-crypto-com-account,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,398,235163,real-world-assets-tokenization-analysis,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
40,399,240563,what-is-solana-crypto-and-how-great-it-is,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
40,400,240514,crypto-affiliate-programs-in-2024,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,401,240061,how-to-use-walletdat-file,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,402,239920,how-to-buy-crypto-with-amex,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,403,239847,binance-account-how-to-delete-safely,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
41,404,240045,top-cryptocurrency-trends-to-watch-in-2024,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,405,239475,transfer-crypto-to-robinhood-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
41,406,239426,socialfi-landscape-potential-opportunity,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,407,239268,socialfi-platforms-knowledge,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,408,238975,what-is-socialfi-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,409,238118,liquid-staking-derivatives-the-rise-of-defi,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
41,410,237163,liquid-staking-token-increase-liquidity,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
42,411,236691,account-abstraction-erc-4337,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,412,235927,5-basic-strategies-for-mmo-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,413,235990,ethereum-account-abstraction,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,414,235751,what-is-account-abstraction,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
42,415,234842,what-is-disney-nft-and-how-to-buy-this-cool-nft,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
42,416,235626,how-to-stake-shiba-inu,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,417,234645,real-world-assets-explained,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,418,233851,spot-bitcoin-etf-approval-timelines-key-dates,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,419,233790,layer-1-and-layer-2-blockchain-their-differences,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
42,420,226424,linea-airdrop-guide-huge-potential,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
43,421,226672,metamask-airdrop-guide-qualify-for-mask,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
43,422,226370,scroll-airdrop-guide,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
43,423,226263,top-5-best-crypto-exchanges-in-uk,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
43,424,225768,top-5-music-nft-projects-should-you-know,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
43,425,223337,5-paradigm-backed-projects-to-watch,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
43,426,223336,nftfi-review-top-5-projects-to-keep-an-eye,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
43,427,225480,airdrop-in-crypto,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
43,428,225007,top-best-litecoin-casinos,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
43,429,224962,top-5-best-plinko-gambling-sites,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
43,430,224983,two-months-2nd-final-spot-bitcoin-etf-deadline,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,431,158863,top-7-terrific-ethereum-games,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,432,168333,top-featured-metaverse-projects-on-solana,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,433,157184,top-10-excellent-nft-projects-on-ethereum,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,434,224023,top-5-crash-gambling-sites,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,435,224022,top-5-bitcoin-esports-betting-sites,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,436,223109,top-5-best-crypto-podcasts-you-should-know,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,437,24021,big-time,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,0,no,0,200_recheck,already_fixed_or_not_found_in_content_retry1
44,438,176418,top-layerzero-based-projects-airdop,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,439,176474,arbitrum-ecosystem-top-5-projects,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,440,205272,lsdfi-top-4-potential-dexes-in-the-field,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
44,441,223335,best-cex-token-in-2024,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
45,442,223221,top-5-crypto-venture-capital-firms,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,443,222814,top-5-best-crypto-audit-companies,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,444,222810,top-7-crypto-influencers-you-should-know,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
45,445,67843,what-is-solice-slc,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,446,222788,top-5-best-crypto-news-platforms,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
45,447,222376,sam-bankman-frieds-witnesses,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,448,222303,sam-bankman-fried-private-life,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,449,222011,best-layer-1-crypto-you-should-know,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,450,221547,upcoming-layer-2-tokens,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
45,451,221202,notable-real-world-assets-crypto-projects,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
46,452,221164,top-layer-2-crypto-projects-in-2024,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
46,453,218985,jackpots-chasing-btcs-biggest-casino-prizes,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
46,454,217881,how-the-worlds-crypto-billionaires-made-fortunes,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
46,455,217020,august-landscape-nft-markets-bear-market-bottom,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,3,yes,0,200,updated
46,456,166708,top-10-best-web3-coins-worth-investing-in-2024,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
46,457,211843,will-layer-2-shibarium-overcome-difficulties,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,2,yes,0,200,updated
46,458,211727,can-debank-chain-create-new-breakthroughs,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
46,459,211384,friendtech-is-getting-troubled-with-base,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
46,460,211079,friendtech-booming-socialfi-on-layer-2-base,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
46,461,210139,how-to-use-telegram-unibot-to-maximize-profit,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,462,208265,outstanding-features-crypto-options-contracts,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,463,208372,crypto-options-advantage-and-risk,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,464,208199,perpetual-futures-contracts-benefits-and-risks,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,465,208189,why-is-arbitrum-dominance-optimism,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,466,207804,rwa-detailed-working-mechanism,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,467,207375,perpetual-contracts-work-makes-attractive,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
47,468,206875,difference-between-lsd-and-lst-term,https://coincu.com/c/knowledge/,https://coincu.com/knowledge/,200,1,yes,0,200,updated
